student_id,name,gender,branch,semester,career_goal,primary_interest,learning_style,family_income,part_time_job,cgpa,prev_semester_cgpa,attendance_percent,study_hours_per_day,sleep_hours_per_day,stress_level,library_visits_per_week,backlogs,internships_completed,projects_completed,certifications,hackathons_participated,extracurricular_activities,performance_label,recommended_courses,programming_score,math_score,circuits_score,mechanics_score,design_score,communication_score,critical_thinking_score
ENG20230932,Nikhil Rao,Male,Mechanical,6,Manufacturing Engineer,Automotive,Visual,> 20 LPA,0,6.94,6.66,89,8.1,6.5,5,0,0,1,1,1,1,0,Average,CAD/CAM|Thermodynamics|Robotics & Automation|Python Programming for Engineers|Industrial Internship & Project Management,41,48,29,68,66,54,57
ENG20220933,Isha Menon,Female,Mechanical,4,R&D Engineer,3D Printing,Auditory,6–10 LPA,0,6.05,6.12,76,4.2,5.5,2,2,0,0,0,0,2,2,Average,Robotics & Automation|Finite Element Analysis|CAD/CAM|Python Programming for Engineers|Advanced Engineering Mathematics,30,39,33,64,41,64,48
ENG20220934,Shreya Mehta,Female,Computer Science,4,AI Researcher,Cloud Computing,Reading/Writing,3–6 LPA,1,6.63,7.06,100,5.4,5.1,3,2,0,2,2,3,0,0,Good,Cybersecurity|Database Management|Operating Systems|Machine Learning|NLP|Deep Learning,70,53,32,21,49,51,59
ENG20220935,Manish Mishra,Male,Chemical,5,Quality Engineer,Petroleum,Auditory,6–10 LPA,1,5.04,4.65,83,2.9,7.7,2,0,1,3,3,3,1,1,Average,Petroleum Refining|Polymer Engineering|Process Control|Python Programming for Engineers|Academic Skill Development Workshop,29,53,25,21,43,50,49
ENG20220936,Vikram Saxena,Male,Chemical,5,Quality Engineer,Polymer Science,Visual,10–20 LPA,0,7.21,7.04,81,8.7,7.4,5,1,1,1,1,1,0,0,Average,Petroleum Refining|Environmental Engineering|Green Chemistry|Python Programming for Engineers|Research Methodology & Technical Writing,37,62,31,50,49,62,63
ENG20230937,Aarav Verma,Male,Computer Science,6,ML Engineer,AI/ML,Auditory,6–10 LPA,0,8.18,7.96,100,7.4,8.2,3,2,0,2,0,1,0,2,Good,Machine Learning|Cybersecurity|Computer Networks|Deep Learning|Feature Engineering|Research Methodology & Technical Writing,84,64,48,43,54,64,66
ENG20230938,Kajal Bhat,Female,Mechanical,7,Manufacturing Engineer,Simulation,Auditory,10–20 LPA,1,4.0,4.0,71,3.8,6.4,3,3,4,0,0,0,1,2,At Risk,Fluid Mechanics|CAD/CAM|Finite Element Analysis|Python Programming for Engineers|Advanced Engineering Mathematics|Technical Communication & Presentation Skills,25,29,4,47,28,41,46
ENG20200939,Payal Bhat,Female,Data Science,1,Quant Analyst,Finance Analytics,Auditory,3–6 LPA,0,7.54,7.54,77,7.2,6.8,2,0,0,1,3,1,0,0,Good,Data Visualization|NLP|Statistical Learning,70,81,28,32,56,59,67
ENG20220940,Uday Roy,Male,Mechanical,5,CFD Engineer,Aerospace,Kinesthetic,10–20 LPA,0,5.21,5.41,92,1.7,7.8,3,4,0,1,2,3,0,0,Average,Fluid Mechanics|Robotics & Automation|CAD/CAM|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,35,47,23,70,42,42,45
ENG20220941,Vrinda Pandey,Female,Mechanical,4,Design Engineer,Robotics,Kinesthetic,10–20 LPA,0,6.73,6.95,88,7.5,6.9,4,2,1,1,1,0,1,1,Average,Product Design|Fluid Mechanics|Robotics & Automation,45,57,44,97,47,48,52
ENG20200942,Siddharth Bose,Male,Information Technology,1,Product Manager,Mobile Apps,Reading/Writing,3–6 LPA,0,6.83,6.83,91,5.7,6.7,2,2,1,2,2,1,2,0,Average,Web Technologies|Software Engineering|Network Security,70,56,17,14,52,60,68
ENG20220943,Karan Malhotra,Male,Civil,4,Project Manager,Smart Cities,Kinesthetic,6–10 LPA,0,6.81,6.53,87,6.7,4.0,5,2,0,2,2,1,0,0,Average,Construction Management|Smart Infrastructure|BIM|Python Programming for Engineers,26,55,27,61,66,50,52
ENG20240944,Jyoti Naik,Female,Biomedical,8,Bioinformatics Scientist,Genomics,Visual,< 3 LPA,0,6.14,5.97,76,6.1,7.9,3,5,2,1,4,2,2,1,Average,Clinical Data Analysis|Bioinformatics|Biomechanics|Drug Discovery ML|Python Programming for Engineers|Industrial Internship & Project Management,32,59,52,48,51,55,58
ENG20230945,Ananya Khanna,Female,Electronics & Communication,6,Telecom Engineer,Robotics,Auditory,6–10 LPA,0,5.51,5.38,77,4.7,6.9,5,0,1,0,1,3,0,3,Below Average,5G Technology|Digital Signal Processing|RF Engineering|Technical Communication & Presentation Skills|Academic Skill Development Workshop|Industrial Internship & Project Management,51,51,59,25,33,40,55
ENG20240946,Suraj Das,Male,Information Technology,8,DevOps Engineer,Web Dev,Auditory,6–10 LPA,1,4.72,5.1,71,1.8,7.3,1,1,2,1,1,1,0,2,Below Average,Network Security|Mobile App Development|Microservices Architecture|Cloud Computing|DevOps|Academic Skill Development Workshop,46,45,15,15,33,57,45
ENG20230947,Shreya Chopra,Female,Mechanical,6,R&D Engineer,Aerospace,Visual,10–20 LPA,0,5.63,5.84,72,10.1,6.3,1,1,5,1,1,0,0,0,Below Average,Robotics & Automation|CAD/CAM|Product Design|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,34,48,36,59,61,35,45
ENG20200948,Aanya Subramanian,Female,Information Technology,1,DevOps Engineer,Security,Kinesthetic,6–10 LPA,1,6.81,6.81,90,8.3,4.7,4,1,0,1,4,1,2,2,Good,API Design|Software Engineering|DevOps|Cloud Computing|Microservices Architecture,73,53,26,31,54,49,54
ENG20210949,Anjali Jain,Female,Information Technology,2,API Engineer,Cloud Computing,Visual,3–6 LPA,0,4.87,4.57,85,0.9,5.8,3,0,1,0,1,4,1,2,Below Average,API Design|DevOps|Software Engineering|Advanced Engineering Mathematics|Academic Skill Development Workshop,45,37,12,4,35,47,52
ENG20210950,Kartik Sharma,Male,Chemical,3,Petroleum Engineer,Polymer Science,Visual,6–10 LPA,1,6.72,6.91,80,6.7,5.9,4,0,0,1,2,0,0,2,Average,Process Control|Polymer Engineering|Petroleum Refining|Python Programming for Engineers|Technical Communication & Presentation Skills,39,55,35,50,48,44,66
ENG20240951,Pranav Malhotra,Male,Civil,8,Urban Planner,Construction Tech,Kinesthetic,3–6 LPA,0,5.89,5.55,74,6.8,9.2,5,0,1,1,2,0,0,0,Below Average,BIM|Construction Management|Geotechnical Engineering|Python Programming for Engineers|Academic Skill Development Workshop|Industrial Internship & Project Management,35,47,26,64,55,51,48
ENG20220952,Krishna Ghosh,Male,Civil,5,Structural Engineer,Structural Design,Auditory,< 3 LPA,0,6.92,6.73,68,5.4,6.8,1,1,0,2,0,2,0,1,Average,BIM|Environmental Engineering|Geotechnical Engineering|Python Programming for Engineers,32,47,25,58,63,65,52
ENG20220953,Avani Mukherjee,Female,Biomedical,5,Bioinformatics Scientist,Drug Discovery,Kinesthetic,< 3 LPA,0,7.27,7.51,91,6.1,6.9,3,1,1,0,0,1,3,1,Average,Neural Engineering|Biomechanics|Clinical Data Analysis|Bioinformatics|Drug Discovery ML|Research Methodology & Technical Writing,50,63,42,43,33,46,57
ENG20230954,Kartik Patel,Male,Civil,6,Project Manager,Sustainability,Visual,6–10 LPA,0,4.73,5.27,87,3.0,6.8,5,5,0,1,1,4,1,1,Below Average,Construction Management|Smart Infrastructure|Structural Analysis|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,28,48,18,48,66,45,34
ENG20210955,Aparna Desai,Female,Information Technology,3,DevOps Engineer,Cloud Computing,Visual,< 3 LPA,1,5.5,5.01,72,7.0,6.3,2,2,3,2,1,1,0,0,Below Average,API Design|Mobile App Development|Microservices Architecture|Cloud Computing|DevOps|Advanced Engineering Mathematics,58,42,16,23,52,53,44
ENG20210956,Aditya Desai,Male,Electronics & Communication,3,VLSI Engineer,VLSI Design,Auditory,< 3 LPA,0,5.16,4.9,64,2.2,6.3,2,0,0,2,2,2,0,3,Average,Digital Signal Processing|Embedded Systems|Optical Communications|VLSI Design|Python Programming for Engineers|Advanced Engineering Mathematics,43,28,58,37,30,40,42
ENG20210957,Nisha Subramanian,Female,Electronics & Communication,2,RF Engineer,Signal Processing,Kinesthetic,< 3 LPA,0,8.06,7.75,84,9.5,6.8,2,2,0,1,1,0,0,0,Good,5G Technology|Optical Communications|IoT Systems,70,68,79,58,57,72,69
ENG20200958,Raj Mukherjee,Male,Computer Science,1,DevOps Engineer,Cloud Computing,Auditory,6–10 LPA,0,4.92,4.92,51,5.7,8.2,4,4,1,0,3,1,2,0,Below Average,Cybersecurity|Cloud Computing|Operating Systems|DevOps|Microservices Architecture|Technical Communication & Presentation Skills,55,59,33,25,37,41,54
ENG20230959,Dhruv Saxena,Male,Civil,6,Urban Planner,Smart Cities,Reading/Writing,< 3 LPA,0,5.75,6.51,63,1.8,6.3,1,6,1,3,3,2,0,0,Average,BIM|Geotechnical Engineering|Structural Analysis|Python Programming for Engineers|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,13,53,24,63,51,32,35
ENG20220960,Hemant Sharma,Male,Computer Science,5,ML Engineer,AI/ML,Visual,3–6 LPA,1,4.0,4.35,62,1.3,5.3,2,1,2,1,2,4,0,2,At Risk,Data Structures & Algorithms|Cloud Computing|Machine Learning|Deep Learning|Feature Engineering|Technical Communication & Presentation Skills,53,46,25,0,45,42,46
ENG20220961,Aryan Roy,Male,Computer Science,4,AI Researcher,Cloud Computing,Auditory,3–6 LPA,0,5.9,6.05,92,6.7,5.0,4,1,3,1,3,0,1,2,Below Average,Operating Systems|Cloud Computing|Database Management|Machine Learning|NLP|Deep Learning,58,50,31,22,36,60,62
ENG20220962,Aman Singh,Male,Electronics & Communication,5,Signal Processing Engineer,Signal Processing,Kinesthetic,3–6 LPA,0,6.27,5.65,85,4.5,8.3,3,0,1,2,2,4,1,1,Average,Optical Communications|Digital Signal Processing|RF Engineering|Critical Thinking & Problem Solving,60,48,63,44,33,55,39
ENG20230963,Mansi Srivastava,Female,Electronics & Communication,6,Telecom Engineer,VLSI Design,Auditory,6–10 LPA,0,7.0,6.73,56,9.3,6.3,3,3,0,0,1,2,3,0,Average,VLSI Design|5G Technology|Optical Communications|Python Programming for Engineers|Research Methodology & Technical Writing|Industrial Internship & Project Management,42,70,72,34,49,60,62
ENG20230964,Kavitha Sharma,Female,Electrical,7,Smart Grid Engineer,Renewable Energy,Auditory,6–10 LPA,0,5.61,5.62,59,4.7,5.5,2,1,1,0,0,0,1,1,Below Average,Power Systems|Smart Grid Technology|Control Systems|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,31,65,58,30,41,52,39
ENG20210965,Vikram Reddy,Male,Computer Science,3,AI Researcher,Cybersecurity,Kinesthetic,10–20 LPA,1,5.2,5.23,81,3.8,4.8,4,0,1,1,1,0,1,0,Below Average,Computer Networks|Machine Learning|Cybersecurity|NLP|Deep Learning|Technical Communication & Presentation Skills,71,46,18,25,44,35,61
ENG20230966,Dev Pandey,Male,Information Technology,7,DevOps Engineer,Cloud Computing,Kinesthetic,6–10 LPA,1,6.31,6.55,80,4.7,5.9,4,0,0,0,0,0,1,3,Average,DevOps|Software Engineering|API Design|Cloud Computing|Microservices Architecture|Critical Thinking & Problem Solving,68,48,26,23,57,58,44
ENG20220967,Manish Menon,Male,Electronics & Communication,4,RF Engineer,Signal Processing,Kinesthetic,10–20 LPA,0,4.75,4.54,58,1.4,6.5,5,3,0,2,4,4,0,1,Below Average,RF Engineering|IoT Systems|Embedded Systems|Python Programming for Engineers|Advanced Engineering Mathematics|Technical Communication & Presentation Skills,42,41,48,31,32,26,46
ENG20210968,Pranav Banerjee,Male,Information Technology,3,DevOps Engineer,DevOps,Visual,10–20 LPA,0,7.24,7.25,53,8.6,6.4,3,0,1,0,4,2,2,0,Average,Web Technologies|Mobile App Development|Microservices Architecture|Cloud Computing|DevOps,83,70,40,39,58,53,67
ENG20230969,Rahul Chopra,Other,Electronics & Communication,6,Signal Processing Engineer,5G Networks,Auditory,6–10 LPA,0,6.12,6.25,76,7.0,7.7,4,1,1,0,0,1,1,1,Average,RF Engineering|5G Technology|IoT Systems|Python Programming for Engineers|Critical Thinking & Problem Solving|Industrial Internship & Project Management,33,52,57,26,48,53,44
ENG20220970,Raj Pillai,Male,Mechanical,5,Robotics Engineer,Robotics,Kinesthetic,6–10 LPA,0,6.74,6.95,67,8.0,5.6,3,0,1,2,1,1,1,3,Average,Product Design|CAD/CAM|Thermodynamics|Robotics & Automation|Finite Element Analysis,49,52,44,84,57,65,69
ENG20230971,Nidhi Gupta,Female,Computer Science,6,Software Engineer,AI/ML,Kinesthetic,10–20 LPA,0,6.23,6.25,78,6.7,8.2,4,0,2,0,1,2,0,0,Below Average,Cybersecurity|Data Structures & Algorithms|Computer Networks|Advanced Engineering Mathematics|Technical Communication & Presentation Skills|Industrial Internship & Project Management,78,44,27,26,42,32,65
ENG20240972,Varun Rajan,Male,Mechanical,8,R&D Engineer,Aerospace,Reading/Writing,> 20 LPA,0,6.66,7.21,70,5.2,7.3,4,5,0,0,4,3,0,1,Average,Manufacturing Processes|Robotics & Automation|Fluid Mechanics|Python Programming for Engineers|Industrial Internship & Project Management,30,54,28,75,65,49,66
ENG20210973,Meera Chakraborty,Female,Aerospace,3,Systems Engineer,Propulsion,Visual,3–6 LPA,0,6.18,6.21,66,3.4,6.9,3,0,0,1,0,3,0,2,Average,Computational Fluid Dynamics|Aerodynamics|Flight Mechanics|Python Programming for Engineers|Technical Communication & Presentation Skills,43,58,39,69,62,33,53
ENG20230974,Harsh Yadav,Male,Electronics & Communication,7,RF Engineer,Signal Processing,Kinesthetic,6–10 LPA,0,4.0,4.0,72,0.7,6.2,4,3,1,1,4,2,0,0,Below Average,Digital Signal Processing|5G Technology|Embedded Systems|Technical Communication & Presentation Skills|Academic Skill Development Workshop|Industrial Internship & Project Management,47,45,45,11,34,33,46
ENG20210975,Gaurav Subramanian,Male,Computer Science,2,DevOps Engineer,AI/ML,Reading/Writing,6–10 LPA,0,5.45,5.48,66,5.9,7.0,3,0,3,0,1,1,1,1,Below Average,Operating Systems|Machine Learning|Computer Networks|Cloud Computing|DevOps|Microservices Architecture,54,62,24,17,31,35,66
ENG20210976,Aditya Subramanian,Other,Information Technology,3,Product Manager,Mobile Apps,Visual,3–6 LPA,1,4.61,4.4,78,3.8,8.9,2,6,3,0,3,1,0,2,Below Average,Web Technologies|Mobile App Development|Software Engineering|Advanced Engineering Mathematics|Academic Skill Development Workshop,51,39,23,4,40,52,48
ENG20220977,Chandni Ghosh,Female,Computer Science,4,Full Stack Developer,Cybersecurity,Auditory,< 3 LPA,0,5.12,5.06,96,4.1,6.9,3,0,3,0,2,5,2,0,Below Average,Operating Systems|Database Management|Cloud Computing|Web Technologies|API Design|Mobile App Development,58,38,34,7,36,35,37
ENG20220978,Siddharth Das,Male,Electronics & Communication,5,Embedded Engineer,IoT,Kinesthetic,3–6 LPA,0,7.38,7.62,40,12.5,6.2,1,0,0,0,1,5,1,1,Good,Optical Communications|VLSI Design|5G Technology|Research Methodology & Technical Writing,63,67,65,40,55,62,62
ENG20200979,Piyush Sharma,Male,Electronics & Communication,1,Telecom Engineer,5G Networks,Visual,10–20 LPA,0,5.45,5.45,78,2.7,8.0,4,0,0,2,2,1,0,1,Average,5G Technology|Embedded Systems|RF Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,36,49,53,26,44,38,59
ENG20200980,Ankita Sharma,Female,Computer Science,1,Full Stack Developer,Cybersecurity,Auditory,< 3 LPA,0,5.12,5.12,69,1.1,7.3,5,2,0,1,2,0,2,1,Below Average,Cloud Computing|Data Structures & Algorithms|Computer Networks|Web Technologies|API Design|Mobile App Development,47,57,34,12,28,42,48
ENG20210981,Disha Joshi,Female,Civil,3,BIM Manager,Construction Tech,Reading/Writing,> 20 LPA,1,5.73,5.87,54,9.6,6.4,3,1,2,1,1,1,1,0,Below Average,Geotechnical Engineering|Structural Analysis|Transportation Engineering|Python Programming for Engineers|Academic Skill Development Workshop,23,51,19,49,67,56,63
ENG20220982,Vikram Saxena,Male,Mechanical,4,Manufacturing Engineer,Aerospace,Auditory,< 3 LPA,1,6.83,7.04,97,7.3,6.5,3,2,2,0,2,1,2,0,Average,Thermodynamics|CAD/CAM|Robotics & Automation|Python Programming for Engineers|Critical Thinking & Problem Solving,44,63,41,70,58,56,38
ENG20230983,Siddharth Khanna,Male,Biomedical,7,Clinical Data Analyst,Wearable Tech,Reading/Writing,< 3 LPA,0,7.0,7.15,74,7.1,7.1,4,2,0,2,2,3,2,1,Good,Bioinformatics|Drug Discovery ML|Medical Imaging|Python Programming for Engineers|Technical Communication & Presentation Skills|Research Methodology & Technical Writing,40,62,54,48,59,43,69
ENG20200984,Sarthak Patel,Male,Data Science,1,Quant Analyst,AI/ML,Reading/Writing,10–20 LPA,0,6.68,6.68,77,6.2,6.7,4,2,0,0,1,1,0,1,Average,Data Visualization|NLP|Feature Engineering|Technical Communication & Presentation Skills,47,85,26,17,42,43,61
ENG20210985,Rishabh Ahuja,Male,Computer Science,3,Software Engineer,Cloud Computing,Reading/Writing,3–6 LPA,0,5.72,5.98,79,2.6,8.1,2,2,2,0,3,3,2,1,Below Average,Computer Networks|Database Management|Cybersecurity|Technical Communication & Presentation Skills|Academic Skill Development Workshop,62,59,18,12,37,27,63
ENG20220986,Dhruv Mishra,Male,Electrical,4,Control Systems Engineer,EV Technology,Reading/Writing,10–20 LPA,0,7.27,7.47,89,7.9,6.0,3,3,0,2,2,1,0,0,Good,Renewable Energy Systems|Smart Grid Technology|Power Systems,51,71,74,45,46,59,66
ENG20230987,Namrata Tiwari,Female,Computer Science,7,Software Engineer,Cybersecurity,Kinesthetic,> 20 LPA,0,5.36,5.64,71,4.3,7.1,4,6,1,0,3,2,0,0,Below Average,Computer Networks|Operating Systems|Cloud Computing|Technical Communication & Presentation Skills|Academic Skill Development Workshop|Industrial Internship & Project Management,62,51,26,12,41,42,63
ENG20230988,Kabir Pandey,Male,Electronics & Communication,7,VLSI Engineer,Robotics,Kinesthetic,6–10 LPA,0,6.52,6.65,49,8.3,8.8,1,7,2,2,0,1,0,3,Average,Digital Signal Processing|Optical Communications|VLSI Design|Embedded Systems|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,63,60,69,57,53,38,42
ENG20210989,Rohit Verma,Male,Computer Science,2,DevOps Engineer,Web Development,Auditory,10–20 LPA,0,6.71,7.44,61,4.3,6.0,1,3,1,1,1,2,2,2,Average,Machine Learning|Database Management|Computer Networks|Cloud Computing|DevOps|Microservices Architecture,61,63,31,26,51,59,70
ENG20220990,Ankit Bose,Male,Electronics & Communication,4,Embedded Engineer,Signal Processing,Visual,6–10 LPA,0,6.55,6.2,56,8.9,5.3,2,1,2,2,2,0,0,3,Average,RF Engineering|Digital Signal Processing|Embedded Systems|Python Programming for Engineers,40,61,67,40,52,53,57
ENG20220991,Yash Chaudhary,Male,Electronics & Communication,5,RF Engineer,VLSI Design,Reading/Writing,< 3 LPA,0,7.08,6.8,84,8.6,7.2,5,1,0,1,1,0,1,0,Average,VLSI Design|Embedded Systems|Optical Communications|Python Programming for Engineers|Research Methodology & Technical Writing,43,63,75,29,58,53,70
ENG20210992,Arya Chaudhary,Female,Computer Science,3,DevOps Engineer,Cybersecurity,Auditory,6–10 LPA,1,6.12,5.68,87,3.5,6.5,5,0,0,0,2,0,0,1,Average,Data Structures & Algorithms|Computer Networks|Database Management|Cloud Computing|DevOps|Microservices Architecture,61,51,29,6,43,46,64
ENG20210993,Vikram Bose,Other,Chemical,3,Quality Engineer,Petroleum,Visual,6–10 LPA,0,7.26,7.23,73,8.0,8.0,2,0,0,3,3,2,2,3,Good,Petroleum Refining|Mass Transfer|Green Chemistry|Python Programming for Engineers,42,80,39,56,51,48,65
ENG20210994,Manish Banerjee,Male,Computer Science,3,DevOps Engineer,Gaming Tech,Auditory,< 3 LPA,0,6.87,6.5,87,4.3,6.0,3,3,0,1,1,1,2,3,Average,Database Management|Cloud Computing|Cybersecurity|DevOps|Microservices Architecture,56,46,27,23,37,51,62
ENG20220995,Yash Sharma,Male,Computer Science,4,ML Engineer,AI/ML,Visual,6–10 LPA,0,6.09,5.79,69,4.3,6.8,3,1,1,0,3,2,1,1,Average,Cloud Computing|Database Management|Computer Networks|Machine Learning|Deep Learning|Feature Engineering,59,70,23,11,53,50,63
ENG20240996,Manish Bose,Male,Electronics & Communication,8,Embedded Engineer,Signal Processing,Auditory,3–6 LPA,0,7.58,7.9,98,7.8,7.7,3,3,0,0,1,2,0,1,Good,Optical Communications|Digital Signal Processing|Embedded Systems|Research Methodology & Technical Writing|Industrial Internship & Project Management,66,69,77,42,61,57,52
ENG20210997,Pragya Ghosh,Female,Electronics & Communication,2,Embedded Engineer,IoT,Visual,< 3 LPA,0,4.45,4.89,78,4.6,8.7,3,0,3,0,1,2,0,2,At Risk,IoT Systems|RF Engineering|Optical Communications|Python Programming for Engineers|Advanced Engineering Mathematics|Technical Communication & Presentation Skills,34,42,40,16,45,35,36
ENG20230998,Akanksha Chopra,Female,Electrical,6,Power Engineer,Power Electronics,Auditory,6–10 LPA,1,5.66,5.53,69,3.9,5.9,3,2,0,0,2,1,0,0,Average,Power Electronics|Power Systems|Electric Machines|Renewable Energy Systems|Smart Grid Technology|Python Programming for Engineers,29,35,61,33,34,57,47
ENG20210999,Dev Krishnan,Male,Mechanical,2,Robotics Engineer,Robotics,Reading/Writing,6–10 LPA,0,6.55,6.54,88,5.2,7.4,2,3,0,0,1,1,3,0,Average,Product Design|Robotics & Automation|Thermodynamics|Finite Element Analysis|CAD/CAM|Python Programming for Engineers,34,61,33,60,58,43,51
ENG20201000,Nikhil Verma,Male,Computer Science,1,Full Stack Developer,Cloud Computing,Reading/Writing,> 20 LPA,0,4.2,4.2,71,2.8,5.4,5,0,2,2,0,0,0,0,At Risk,Operating Systems|Machine Learning|Data Structures & Algorithms|Web Technologies|API Design|Mobile App Development,56,52,16,7,37,25,55
